country,year,avg_temperature
Country_10,1948,17.29
Country_10,1949,17.33
Country_10,1950,17.47
Country_10,1951,16.78
Country_10,1952,16.98
Country_10,1953,17.73
Country_10,1954,17.03
Country_10,1955,17.67
Country_10,1956,16.88
Country_10,1957,17.29
Country_10,1958,17.26
Country_10,1959,17.83
Country_10,1960,17.8
Country_10,1961,17.16
Country_10,1962,17.11
Country_10,1963,17.08
Country_10,1964,17.64
Country_10,1965,17.29
Country_10,1966,17.9
Country_10,1967,17.36
Country_10,1968,17.87
Country_10,1969,18.18
Country_10,1970,17.48
Country_10,1971,17.07
Country_10,1972,17.68
Country_10,1973,17.4
Country_10,1974,17.94
Country_10,1975,17.62
Country_10,1976,17.83
Country_10,1977,17.99
Country_10,1978,17.52
Country_10,1979,17.68
Country_10,1980,17.86
Country_10,1981,17.75
Country_10,1982,17.65
Country_10,1983,18.2
Country_10,1984,17.71
Country_10,1985,17.76
Country_10,1986,17.88
Country_10,1987,17.48
Country_10,1988,17.94
Country_10,1989,18.63
Country_10,1990,18.18
Country_10,1991,18.04
Country_10,1992,17.96
Country_10,1993,17.43
Country_10,1994,18.06
Country_10,1995,17.85
Country_10,1996,17.96
Country_10,1997,17.47
Country_10,1998,18.07
Country_10,1999,17.89
Country_10,2000,18.57
Country_10,2001,17.84
Country_10,2002,18.47
Country_10,2003,18.46
Country_10,2004,18.07
Country_10,2005,18.26
Country_10,2006,18.16
Country_10,2007,18.3
Country_10,2008,18.42
Country_10,2009,17.77
Country_10,2010,17.82
Country_10,2011,17.8
Country_10,2012,18.01
Country_10,2013,17.56
Country_10,2014,18.56
Country_10,2015,18.05
Country_10,2016,18.4
Country_10,2017,18.62
Country_10,2018,18.64
Country_10,2019,18.09
Country_10,2020,18.01
Country_10,2021,18.3
Country_10,2022,18.48
Country_10,2023,18.04
Country_11,1900,10.46
Country_11,1901,9.99
Country_11,1902,10.46
Country_11,1903,10.67
Country_11,1904,10.15
Country_11,1905,9.68
Country_11,1906,10.33
Country_11,1907,10.23
Country_11,1908,9.92
Country_11,1909,10.25
Country_11,1910,10.49
Country_11,1911,10.4
Country_11,1912,10.89
Country_11,1913,9.59
Country_11,1914,10.32
Country_11,1915,9.83
Country_11,1916,10.24
Country_11,1917,10.72
Country_11,1918,10.68
Country_11,1919,10.76
Country_11,1920,10.62
Country_11,1921,10.57
Country_11,1922,10.21
Country_11,1923,10.86
Country_11,1924,10.74
Country_11,1925,10.92
Country_11,1926,10.37
Country_11,1927,10.42
Country_11,1928,10.54
Country_11,1929,10.57
Country_11,1930,10.37
Country_11,1931,10.68
Country_11,1932,10.96
Country_11,1933,10.92
Country_11,1934,10.56
Country_11,1935,10.75
Country_11,1936,10.45
Country_11,1937,10.86
Country_11,1938,10.81
Country_11,1939,11.09
Country_11,1940,10.81
Country_11,1941,10.86
Country_11,1942,10.81
Country_11,1943,10.61
Country_11,1944,11.14
Country_11,1945,11.24
Country_11,1946,10.52
Country_11,1947,10.75
Country_11,1948,10.52
Country_11,1949,11.26
Country_11,1950,11.09
Country_11,1951,11.23
Country_11,1952,10.77
Country_11,1953,10.77
Country_11,1954,10.59
Country_11,1955,11.48
Country_11,1956,11.06
Country_11,1957,10.6
Country_11,1958,11.17
Country_11,1959,11.11
Country_11,1960,10.77
Country_11,1961,10.79
Country_11,1962,10.73
Country_11,1963,11.41
Country_11,1964,11.42
Country_11,1965,10.96
Country_11,1966,11.46
Country_11,1967,10.96
Country_11,1968,11.62
Country_11,1969,11.0
Country_11,1970,11.16
Country_11,1971,11.46
Country_11,1972,11.66
Country_11,1973,11.44
Country_11,1974,11.18
Country_11,1975,10.9
Country_11,1976,11.14
Country_11,1977,11.13
Country_11,1978,11.33
Country_11,1979,11.58
Country_11,1980,11.72
Country_11,1981,11.64
Country_11,1982,11.32
Country_11,1983,11.44
Country_11,1984,11.69
Country_11,1985,11.82
Country_11,1986,11.22
Country_11,1987,10.85
Country_11,1988,11.12
Country_11,1989,11.45
Country_11,1990,11.7
Country_11,1991,11.29
Country_11,1992,11.71
Country_11,1993,10.67
Country_11,1994,11.56
Country_11,1995,11.61
Country_11,1996,11.52
Country_11,1997,11.53
Country_11,1998,12.28
Country_11,1999,11.35
Country_11,2000,11.44
Country_11,2001,11.62
Country_11,2002,11.31
Country_11,2003,11.38
Country_11,2004,12.02
Country_11,2005,11.55
Country_11,2006,11.54
Country_11,2007,11.61
Country_11,2008,11.68
Country_11,2009,12.16
Country_11,2010,12.18
Country_11,2011,11.77
Country_11,2012,11.97
Country_11,2013,11.95
Country_11,2014,11.9
Country_11,2015,11.91
Country_11,2016,11.28
Country_11,2017,11.76
Country_11,2018,12.04
Country_11,2019,12.22
Country_11,2020,12.18
Country_11,2021,12.09
Country_11,2022,12.58
Country_11,2023,11.92
Country_12,1900,11.48
Country_12,1901,12.17
Country_12,1902,12.17
Country_12,1903,12.05
Country_12,1904,12.3
Country_12,1905,11.72
Country_12,1906,11.33
Country_12,1907,12.4
Country_12,1908,12.14
Country_12,1909,11.77
Country_12,1910,12.3
Country_12,1911,12.05
Country_12,1912,12.08
Country_12,1913,11.75
Country_12,1914,11.53
Country_12,1915,12.14
Country_12,1916,12.09
Country_12,1917,12.38
Country_12,1918,12.43
Country_12,1919,11.98
Country_12,1920,12.63
Country_12,1921,12.16
Country_12,1922,12.01
Country_12,1923,12.35
Country_12,1924,12.57
Country_12,1925,11.95
Country_12,1926,11.75
Country_12,1927,12.11
Country_12,1928,12.11
Country_12,1929,12.33
Country_12,1930,11.73
Country_12,1931,12.54
Country_12,1932,12.57
Country_12,1933,13.13
Country_12,1934,12.48
Country_12,1935,12.21
Country_12,1936,12.45
Country_12,1937,12.48
Country_12,1938,13.43
Country_12,1939,12.59
Country_12,1940,12.13
Country_12,1941,12.84
Country_12,1942,12.31
Country_12,1943,12.44
Country_12,1944,12.66
Country_12,1945,12.24
Country_12,1946,12.3
Country_12,1947,12.3
Country_12,1948,12.54
Country_12,1949,12.56
Country_12,1950,12.53
Country_12,1951,12.79
Country_12,1952,12.33
Country_12,1953,13.03
Country_12,1954,13.24
Country_12,1955,12.87
Country_12,1956,12.39
Country_12,1957,12.71
Country_12,1958,12.67
Country_12,1959,12.88
Country_12,1960,13.13
Country_12,1961,13.21
Country_12,1962,12.75
Country_12,1963,12.99
Country_12,1964,12.83
Country_12,1965,12.86
Country_12,1966,12.73
Country_12,1967,12.73
Country_12,1968,12.65
Country_12,1969,12.3
Country_12,1970,12.62
Country_12,1971,13.08
Country_12,1972,13.07
Country_12,1973,12.96
Country_12,1974,13.26
Country_12,1975,13.21
Country_12,1976,13.29
Country_12,1977,13.46
Country_12,1978,13.58
Country_12,1979,13.13
Country_12,1980,12.5
Country_12,1981,13.21
Country_12,1982,13.85
Country_12,1983,12.8
Country_12,1984,13.41
Country_12,1985,13.48
Country_12,1986,13.88
Country_12,1987,13.53
Country_12,1988,13.5
Country_12,1989,12.73
Country_12,1990,13.5
Country_12,1991,13.52
Country_12,1992,13.27
Country_12,1993,13.2
Country_12,1994,13.35
Country_12,1995,13.34
Country_12,1996,13.56
Country_12,1997,13.41
Country_12,1998,13.43
Country_12,1999,13.29
Country_12,2000,13.46
Country_12,2001,13.37
Country_12,2002,13.43
Country_12,2003,13.52
Country_12,2004,13.26
Country_12,2005,13.87
Country_12,2006,13.64
Country_12,2007,13.23
Country_12,2008,13.54
Country_12,2009,13.0
Country_12,2010,13.17
Country_12,2011,13.32
Country_12,2012,13.53
Country_12,2013,13.83
Country_12,2014,13.76
Country_12,2015,13.52
Country_12,2016,13.5
Country_12,2017,14.01
Country_12,2018,13.67
Country_12,2019,14.02
Country_12,2020,13.47
Country_12,2021,13.75
Country_12,2022,13.74
Country_12,2023,14.2
Country_13,1900,11.7
Country_13,1901,11.74
Country_13,1902,12.12
Country_13,1903,12.42
Country_13,1904,12.14
Country_13,1905,12.83
Country_13,1906,12.54
Country_13,1907,12.32
Country_13,1908,12.74
Country_13,1909,12.83
Country_13,1910,12.69
Country_13,1911,12.37
Country_13,1912,12.25
Country_13,1913,11.82
Country_13,1914,12.41
Country_13,1915,12.6
Country_13,1916,12.72
Country_13,1917,13.08
Country_13,1918,13.26
Country_13,1919,12.53
Country_13,1920,13.1
Country_13,1921,13.07
Country_13,1922,12.92
Country_13,1923,12.87
Country_13,1924,12.52
Country_13,1925,12.55
Country_13,1926,12.9
Country_13,1927,12.5
Country_13,1928,12.51
Country_13,1929,12.9
Country_13,1930,12.59
Country_13,1931,13.08
Country_13,1932,13.44
Country_13,1933,12.7
Country_13,1934,13.02
Country_13,1935,12.52
Country_13,1936,13.11
Country_13,1937,12.72
Country_13,1938,12.69
Country_13,1939,12.35
Country_13,1940,13.15
Country_13,1941,13.01
Country_13,1942,12.5
Country_13,1943,12.74
Country_13,1944,12.9
Country_13,1945,13.41
Country_13,1946,13.21
Country_13,1947,12.74
Country_13,1948,12.56
Country_13,1949,13.22
Country_13,1950,12.77
Country_13,1951,12.85
Country_13,1952,13.2
Country_13,1953,12.95
Country_13,1954,13.09
Country_13,1955,13.16
Country_13,1956,13.29
Country_13,1957,13.45
Country_13,1958,13.0
Country_13,1959,12.76
Country_13,1960,12.67
Country_13,1961,13.22
Country_13,1962,13.39
Country_13,1963,13.1
Country_13,1964,13.49
Country_13,1965,13.3
Country_13,1966,13.21
Country_13,1967,13.38
Country_13,1968,13.67
Country_13,1969,13.58
Country_13,1970,13.46
Country_13,1971,13.39
Country_13,1972,13.0
Country_13,1973,13.68
Country_13,1974,13.64
Country_13,1975,13.09
Country_13,1976,13.41
Country_13,1977,12.95
Country_13,1978,13.1
Country_13,1979,13.32
Country_13,1980,13.31
Country_13,1981,13.47
Country_13,1982,14.15
Country_13,1983,13.24
Country_13,1984,13.54
Country_13,1985,13.8
Country_13,1986,13.9
Country_13,1987,13.67
Country_13,1988,13.77
Country_13,1989,14.15
Country_13,1990,13.86
Country_13,1991,13.7
Country_13,1992,13.29
Country_13,1993,14.02
Country_13,1994,13.54
Country_13,1995,14.23
Country_13,1996,13.98
Country_13,1997,14.03
Country_13,1998,13.56
Country_13,1999,14.03
Country_13,2000,13.7
Country_13,2001,14.03
Country_13,2002,13.65
Country_13,2003,13.68
Country_13,2004,13.82
Country_13,2005,13.96
Country_13,2006,13.9
Country_13,2007,14.21
Country_13,2008,13.79
Country_13,2009,14.1
Country_13,2010,14.41
Country_13,2011,13.55
Country_13,2012,13.45
Country_13,2013,14.24
Country_13,2014,13.9
Country_13,2015,13.89
Country_13,2016,14.66
Country_13,2017,14.08
Country_13,2018,13.84
Country_13,2019,13.29
Country_13,2020,14.19
Country_13,2021,13.61
Country_13,2022,13.72
Country_13,2023,14.46
Country_14,1900,13.07
Country_14,1901,12.91
Country_14,1902,12.85
Country_14,1903,12.87
Country_14,1904,12.65
Country_14,1905,12.91
Country_14,1906,12.72
Country_14,1907,13.23
Country_14,1908,12.75
Country_14,1909,12.7
Country_14,1910,13.26
Country_14,1911,13.44
Country_14,1912,12.87
Country_14,1913,13.35
Country_14,1914,13.04
Country_14,1915,12.85
Country_14,1916,13.52
Country_14,1917,12.85
Country_14,1918,12.99
Country_14,1919,13.37
Country_14,1920,13.92
Country_14,1921,14.03
Country_14,1922,13.25
Country_14,1923,13.06
Country_14,1924,12.93
Country_14,1925,12.8
Country_14,1926,12.88
Country_14,1927,12.75
Country_14,1928,13.8
Country_14,1929,13.08
Country_14,1930,13.31
Country_14,1931,13.15
Country_14,1932,13.64
Country_14,1933,13.93
Country_14,1934,13.64
Country_14,1935,13.27
Country_14,1936,13.58
Country_14,1937,13.94
Country_14,1938,13.3
Country_14,1939,13.38
Country_14,1940,13.43
Country_14,1941,13.43
Country_14,1942,13.67
Country_14,1943,13.54
Country_14,1944,13.54
Country_14,1945,13.65
Country_14,1946,13.55
Country_14,1947,13.2
Country_14,1948,13.53
Country_14,1949,13.5
Country_14,1950,13.63
Country_14,1951,13.58
Country_14,1952,13.71
Country_14,1953,13.72
Country_14,1954,13.77
Country_14,1955,13.78
Country_14,1956,13.67
Country_14,1957,13.01
Country_14,1958,13.83
Country_14,1959,13.58
Country_14,1960,13.86
Country_14,1961,13.13
Country_14,1962,14.61
Country_14,1963,14.02
Country_14,1964,13.1
Country_14,1965,13.59
Country_14,1966,13.68
Country_14,1967,13.96
Country_14,1968,13.94
Country_14,1969,13.54
Country_14,1970,14.03
Country_14,1971,13.83
Country_14,1972,13.67
Country_14,1973,14.15
Country_14,1974,13.31
Country_14,1975,13.62
Country_14,1976,13.84
Country_14,1977,14.09
Country_14,1978,13.85
Country_14,1979,14.42
Country_14,1980,13.82
Country_14,1981,13.95
Country_14,1982,13.66
Country_14,1983,13.61
Country_14,1984,13.71
Country_14,1985,14.62
Country_14,1986,14.17
Country_14,1987,14.16
Country_14,1988,14.14
Country_14,1989,14.74
Country_14,1990,14.15
Country_14,1991,14.3
Country_14,1992,14.62
Country_14,1993,13.95
Country_14,1994,14.48
Country_14,1995,14.02
Country_14,1996,14.34
Country_14,1997,14.72
Country_14,1998,13.94
Country_14,1999,14.23
Country_14,2000,14.19
Country_14,2001,14.26
Country_14,2002,14.18
Country_14,2003,14.45
Country_14,2004,14.19
Country_14,2005,14.71
Country_14,2006,14.56
Country_14,2007,14.36
Country_14,2008,14.99
Country_14,2009,14.87
Country_14,2010,15.0
Country_14,2011,14.76
Country_14,2012,14.81
Country_14,2013,14.73
Country_14,2014,14.3
Country_14,2015,14.42
Country_14,2016,14.59
Country_14,2017,14.69
Country_14,2018,14.59
Country_14,2019,15.15
Country_14,2020,14.57
Country_14,2021,14.73
Country_14,2022,14.21
Country_14,2023,15.3
Country_15,1900,11.26
Country_15,1901,11.39
Country_15,1902,11.01
Country_15,1903,11.3
Country_15,1904,11.4
Country_15,1905,11.28
Country_15,1906,11.47
Country_15,1907,12.02
Country_15,1908,11.9
Country_15,1909,11.21
Country_15,1910,10.9
Country_15,1911,11.41
Country_15,1912,11.01
Country_15,1913,11.67
Country_15,1914,11.16
Country_15,1915,11.17
Country_15,1916,10.93
Country_15,1917,11.31
Country_15,1918,11.36
Country_15,1919,11.44
Country_15,1920,11.88
Country_15,1921,11.47
Country_15,1922,11.47
Country_15,1923,11.21
Country_15,1924,11.09
Country_15,1925,11.78
Country_15,1926,11.24
Country_15,1927,11.35
Country_15,1928,11.64
Country_15,1929,11.29
Country_15,1930,11.1
Country_15,1931,11.47
Country_15,1932,11.26
Country_15,1933,11.21
Country_15,1934,10.74
Country_15,1935,11.56
Country_15,1936,11.51
Country_15,1937,11.9
Country_15,1938,11.44
Country_15,1939,11.5
Country_15,1940,11.24
Country_15,1941,11.73
Country_15,1942,11.32
Country_15,1943,12.24
Country_15,1944,11.34
Country_15,1945,11.48
Country_15,1946,11.83
Country_15,1947,11.76
Country_15,1948,12.14
Country_15,1949,11.81
Country_15,1950,11.82
Country_15,1951,11.71
Country_15,1952,11.42
Country_15,1953,11.55
Country_15,1954,12.37
Country_15,1955,11.71
Country_15,1956,11.77
Country_15,1957,11.45
Country_15,1958,11.81
Country_15,1959,12.53
Country_15,1960,11.77
Country_15,1961,11.89
Country_15,1962,12.32
Country_15,1963,12.14
Country_15,1964,11.79
Country_15,1965,12.21
Country_15,1966,11.71
Country_15,1967,12.18
Country_15,1968,12.33
Country_15,1969,12.02
Country_15,1970,12.18
Country_15,1971,12.44
Country_15,1972,11.93
Country_15,1973,12.2
Country_15,1974,11.88
Country_15,1975,12.23
Country_15,1976,11.95
Country_15,1977,12.45
Country_15,1978,12.68
Country_15,1979,12.47
Country_15,1980,12.02
Country_15,1981,12.64
Country_15,1982,12.57
Country_15,1983,12.69
Country_15,1984,12.3
Country_15,1985,12.33
Country_15,1986,11.95
Country_15,1987,12.57
Country_15,1988,12.02
Country_15,1989,12.44
Country_15,1990,12.3
Country_15,1991,12.4
Country_15,1992,11.97
Country_15,1993,12.17
Country_15,1994,12.49
Country_15,1995,12.04
Country_15,1996,12.8
Country_15,1997,13.07
Country_15,1998,12.44
Country_15,1999,12.95
Country_15,2000,12.59
Country_15,2001,12.17
Country_15,2002,12.23
Country_15,2003,12.85
Country_15,2004,12.35
Country_15,2005,12.9
Country_15,2006,12.41
Country_15,2007,12.84
Country_15,2008,13.15
Country_15,2009,12.69
Country_15,2010,13.02
Country_15,2011,12.68
Country_15,2012,12.94
Country_15,2013,12.64
Country_15,2014,12.65
Country_15,2015,12.72
Country_15,2016,13.11
Country_15,2017,12.57
Country_15,2018,12.86
Country_15,2019,13.16
Country_15,2020,13.23
Country_15,2021,12.94
Country_15,2022,13.37
Country_15,2023,12.78
Country_16,1900,17.82
Country_16,1901,18.11
Country_16,1902,18.61
Country_16,1903,18.31
Country_16,1904,18.36
Country_16,1905,18.84
Country_16,1906,18.74
Country_16,1907,18.59
Country_16,1908,18.47
Country_16,1909,18.14
Country_16,1910,18.84
Country_16,1911,18.68
Country_16,1912,19.01
Country_16,1913,18.47
Country_16,1914,19.08
Country_16,1915,18.69
Country_16,1916,18.5
Country_16,1917,18.71
Country_16,1918,18.64
Country_16,1919,18.79
Country_16,1920,18.46
Country_16,1921,18.89
Country_16,1922,18.78
Country_16,1923,18.66
Country_16,1924,18.25
Country_16,1925,18.92
Country_16,1926,18.88
Country_16,1927,18.35
Country_16,1928,18.99
Country_16,1929,19.21
Country_16,1930,18.81
Country_16,1931,18.77
Country_16,1932,18.81
Country_16,1933,18.72
Country_16,1934,18.69
Country_16,1935,18.35
Country_16,1936,18.83
Country_16,1937,18.95
Country_16,1938,18.67
Country_16,1939,18.6
Country_16,1940,18.42
Country_16,1941,18.8
Country_16,1942,18.61
Country_16,1943,19.14
Country_16,1944,18.78
Country_16,1945,19.1
Country_16,1946,18.69
Country_16,1947,19.07
Country_16,1948,18.66
Country_16,1949,19.16
Country_16,1950,18.92
Country_16,1951,19.26
Country_16,1952,19.03
Country_16,1953,19.06
Country_16,1954,19.06
Country_16,1955,19.01
Country_16,1956,19.37
Country_16,1957,19.55
Country_16,1958,18.86
Country_16,1959,19.23
Country_16,1960,19.53
Country_16,1961,18.76
Country_16,1962,19.37
Country_16,1963,19.29
Country_16,1964,19.34
Country_16,1965,19.2
Country_16,1966,19.36
Country_16,1967,18.84
Country_16,1968,19.53
Country_16,1969,19.46
Country_16,1970,19.72
Country_16,1971,19.67
Country_16,1972,19.37
Country_16,1973,19.34
Country_16,1974,19.91
Country_16,1975,19.37
Country_16,1976,20.03
Country_16,1977,20.02
Country_16,1978,19.29
Country_16,1979,19.34
Country_16,1980,19.61
Country_16,1981,19.7
Country_16,1982,20.48
Country_16,1983,19.89
Country_16,1984,19.33
Country_16,1985,19.49
Country_16,1986,19.93
Country_16,1987,19.22
Country_16,1988,20.31
Country_16,1989,19.7
Country_16,1990,19.08
Country_16,1991,20.28
Country_16,1992,19.08
Country_16,1993,19.37
Country_16,1994,20.14
Country_16,1995,20.01
Country_16,1996,19.48
Country_16,1997,19.61
Country_16,1998,20.3
Country_16,1999,19.69
Country_16,2000,19.61
Country_16,2001,19.71
Country_16,2002,19.65
Country_16,2003,19.79
Country_16,2004,19.93
Country_16,2005,20.09
Country_16,2006,19.51
Country_16,2007,19.85
Country_16,2008,20.1
Country_16,2009,20.24
Country_16,2010,20.58
Country_16,2011,19.94
Country_16,2012,20.81
Country_16,2013,20.35
Country_16,2014,20.08
Country_16,2015,20.28
Country_16,2016,20.69
Country_16,2017,20.11
Country_16,2018,20.26
Country_16,2019,19.79
Country_16,2020,20.08
Country_16,2021,20.25
Country_16,2022,20.01
Country_16,2023,20.22
Country_17,1900,13.65
Country_17,1901,13.59
Country_17,1902,13.88
Country_17,1903,14.0
Country_17,1904,13.67
Country_17,1905,13.35
Country_17,1906,14.08
Country_17,1907,13.75
Country_17,1908,14.13
Country_17,1909,12.9
Country_17,1910,14.14
Country_17,1911,14.45
Country_17,1912,13.63
Country_17,1913,13.92
Country_17,1914,13.9
Country_17,1915,13.9
Country_17,1916,14.4
Country_17,1917,14.52
Country_17,1918,13.85
Country_17,1919,13.66
Country_17,1920,13.82
Country_17,1921,13.89
Country_17,1922,14.1
Country_17,1923,14.16
Country_17,1924,14.0
Country_17,1925,14.18
Country_17,1926,14.02
Country_17,1927,14.76
Country_17,1928,14.23
Country_17,1929,14.92
Country_17,1930,14.01
Country_17,1931,14.49
Country_17,1932,14.37
Country_17,1933,13.82
Country_17,1934,14.13
Country_17,1935,14.12
Country_17,1936,13.99
Country_17,1937,14.18
Country_17,1938,14.22
Country_17,1939,14.4
Country_17,1940,14.39
Country_17,1941,14.81
Country_17,1942,14.66
Country_17,1943,14.51
Country_17,1944,14.37
Country_17,1945,15.22
Country_17,1946,14.36
Country_17,1947,14.97
Country_17,1948,14.31
Country_17,1949,14.99
Country_17,1950,14.45
Country_17,1951,14.3
Country_17,1952,14.06
Country_17,1953,14.54
Country_17,1954,14.68
Country_17,1955,14.08
Country_17,1956,14.91
Country_17,1957,14.66
Country_17,1958,14.6
Country_17,1959,14.38
Country_17,1960,15.06
Country_17,1961,14.64
Country_17,1962,14.52
Country_17,1963,14.15
Country_17,1964,15.33
Country_17,1965,14.23
Country_17,1966,14.55
Country_17,1967,14.74
Country_17,1968,14.78
Country_17,1969,14.91
Country_17,1970,14.26
Country_17,1971,14.71
Country_17,1972,14.99
Country_17,1973,14.61
Country_17,1974,15.06
Country_17,1975,15.29
Country_17,1976,14.7
Country_17,1977,15.33
Country_17,1978,14.79
Country_17,1979,15.1
Country_17,1980,15.22
Country_17,1981,15.18
Country_17,1982,14.77
Country_17,1983,15.0
Country_17,1984,15.02
Country_17,1985,15.06
Country_17,1986,15.42
Country_17,1987,14.79
Country_17,1988,14.92
Country_17,1989,15.31
Country_17,1990,15.85
Country_17,1991,15.43
Country_17,1992,15.12
Country_17,1993,15.19
Country_17,1994,15.44
Country_17,1995,15.54
Country_17,1996,15.73
Country_17,1997,14.7
Country_17,1998,14.91
Country_17,1999,15.24
Country_17,2000,15.51
Country_17,2001,15.67
Country_17,2002,15.0
Country_17,2003,15.12
Country_17,2004,15.33
Country_17,2005,15.13
Country_17,2006,15.49
Country_17,2007,15.92
Country_17,2008,15.62
Country_17,2009,15.41
Country_17,2010,15.32
Country_17,2011,15.46
Country_17,2012,15.6
Country_17,2013,15.4
Country_17,2014,15.99
Country_17,2015,15.48
Country_17,2016,15.49
Country_17,2017,15.33
Country_17,2018,15.14
Country_17,2019,15.89
Country_17,2020,15.53
