country,year,co2_emission
Country_10,1908,361.52
Country_10,1909,361.57
Country_10,1910,357.36
Country_10,1911,370.9
Country_10,1912,363.56
Country_10,1913,356.59
Country_10,1914,365.15
Country_10,1915,351.3
Country_10,1916,365.94
Country_10,1917,356.86
Country_10,1918,374.18
Country_10,1919,360.2
Country_10,1920,368.84
Country_10,1921,372.71
Country_10,1922,360.21
Country_10,1923,353.81
Country_10,1924,361.27
Country_10,1925,363.69
Country_10,1926,365.79
Country_10,1927,358.01
Country_10,1928,379.02
Country_10,1929,352.84
Country_10,1930,372.87
Country_10,1931,360.9
Country_10,1932,352.93
Country_10,1933,361.65
Country_10,1934,358.94
Country_10,1935,365.62
Country_10,1936,349.73
Country_10,1937,366.42
Country_10,1938,358.33
Country_10,1939,360.36
Country_10,1940,360.67
Country_10,1941,356.14
Country_10,1942,359.86
Country_10,1943,361.96
Country_10,1944,367.57
Country_10,1945,349.06
Country_10,1946,365.84
Country_10,1947,359.81
Country_10,1948,355.18
Country_10,1949,361.18
Country_10,1950,375.19
Country_10,1951,383.06
Country_10,1952,396.09
Country_10,1953,421.12
Country_10,1954,430.07
Country_10,1955,440.53
Country_10,1956,458.31
Country_10,1957,480.91
Country_10,1958,488.13
Country_10,1959,496.0
Country_10,1960,518.66
Country_10,1961,544.44
Country_10,1962,561.78
Country_10,1963,596.9
Country_10,1964,615.69
Country_10,1965,641.46
Country_10,1966,684.71
Country_10,1967,689.4
Country_10,1968,702.69
Country_10,1969,720.6
Country_10,1970,723.05
Country_10,1971,758.73
Country_10,1972,798.27
Country_10,1973,784.81
Country_10,1974,807.89
Country_10,1975,831.0
Country_10,1976,879.31
Country_10,1977,920.22
Country_10,1978,960.04
Country_10,1979,1013.95
Country_10,1980,1030.59
Country_10,1981,1062.49
Country_10,1982,1085.51
Country_10,1983,1109.16
Country_10,1984,1160.0
Country_10,1985,1216.31
Country_10,1986,1236.71
Country_10,1987,1260.59
Country_10,1988,1276.54
Country_10,1989,1342.61
Country_10,1990,1407.2
Country_10,1991,1473.33
Country_10,1992,1503.24
Country_10,1993,1531.74
Country_10,1994,1559.25
Country_10,1995,1615.59
Country_10,1996,1628.8
Country_10,1997,1716.24
Country_10,1998,1759.47
Country_10,1999,1798.85
Country_10,2000,1860.55
Country_10,2001,1892.74
Country_10,2002,1955.92
Country_10,2003,1989.58
Country_10,2004,2018.5
Country_10,2005,2125.92
Country_10,2006,2226.69
Country_10,2007,2280.16
Country_10,2008,2322.68
Country_10,2009,2395.67
Country_10,2010,2485.43
Country_10,2011,2540.25
Country_10,2012,2668.56
Country_10,2013,2728.0
Country_10,2014,2822.63
Country_10,2015,2929.71
Country_10,2016,2965.19
Country_10,2017,3106.93
Country_10,2018,3205.56
Country_10,2019,3288.9
Country_10,2020,3374.97
Country_10,2021,3471.05
Country_10,2022,3634.69
Country_10,2023,3764.95
Country_11,1900,334.06
Country_11,1901,320.44
Country_11,1902,334.8
Country_11,1903,337.16
Country_11,1904,333.68
Country_11,1905,334.16
Country_11,1906,319.55
Country_11,1907,322.66
Country_11,1908,323.88
Country_11,1909,330.97
Country_11,1910,327.33
Country_11,1911,331.61
Country_11,1912,337.97
Country_11,1913,327.76
Country_11,1914,331.36
Country_11,1915,325.52
Country_11,1916,329.77
Country_11,1917,328.98
Country_11,1918,331.51
Country_11,1919,326.3
Country_11,1920,334.99
Country_11,1921,331.07
Country_11,1922,322.39
Country_11,1923,328.56
Country_11,1924,336.03
Country_11,1925,325.02
Country_11,1926,334.79
Country_11,1927,338.62
Country_11,1928,333.26
Country_11,1929,334.58
Country_11,1930,329.04
Country_11,1931,327.7
Country_11,1932,324.42
Country_11,1933,327.51
Country_11,1934,334.39
Country_11,1935,334.22
Country_11,1936,334.36
Country_11,1937,321.81
Country_11,1938,328.32
Country_11,1939,319.26
Country_11,1940,323.01
Country_11,1941,326.95
Country_11,1942,329.86
Country_11,1943,334.34
Country_11,1944,333.11
Country_11,1945,331.98
Country_11,1946,325.03
Country_11,1947,325.36
Country_11,1948,338.72
Country_11,1949,334.28
Country_11,1950,329.47
Country_11,1951,350.82
Country_11,1952,361.9
Country_11,1953,365.51
Country_11,1954,375.73
Country_11,1955,387.2
Country_11,1956,385.31
Country_11,1957,410.35
Country_11,1958,417.51
Country_11,1959,429.06
Country_11,1960,438.03
Country_11,1961,447.32
Country_11,1962,449.35
Country_11,1963,478.92
Country_11,1964,477.95
Country_11,1965,503.65
Country_11,1966,527.18
Country_11,1967,546.25
Country_11,1968,553.56
Country_11,1969,576.91
Country_11,1970,607.63
Country_11,1971,602.52
Country_11,1972,614.28
Country_11,1973,646.45
Country_11,1974,669.41
Country_11,1975,675.48
Country_11,1976,688.91
Country_11,1977,699.98
Country_11,1978,716.94
Country_11,1979,748.79
Country_11,1980,779.8
Country_11,1981,796.79
Country_11,1982,827.33
Country_11,1983,868.45
Country_11,1984,892.96
Country_11,1985,895.68
Country_11,1986,932.66
Country_11,1987,944.45
Country_11,1988,976.02
Country_11,1989,1023.09
Country_11,1990,1045.14
Country_11,1991,1078.52
Country_11,1992,1112.58
Country_11,1993,1137.04
Country_11,1994,1180.86
Country_11,1995,1229.34
Country_11,1996,1235.94
Country_11,1997,1306.98
Country_11,1998,1343.62
Country_11,1999,1378.69
Country_11,2000,1409.22
Country_11,2001,1457.09
Country_11,2002,1499.6
Country_11,2003,1553.88
Country_11,2004,1628.77
Country_11,2005,1687.37
Country_11,2006,1719.58
Country_11,2007,1768.67
Country_11,2008,1798.96
Country_11,2009,1834.23
Country_11,2010,1917.4
Country_11,2011,1968.29
Country_11,2012,2008.31
Country_11,2013,2030.13
Country_11,2014,2101.0
Country_11,2015,2122.07
Country_11,2016,2184.03
Country_11,2017,2247.28
Country_11,2018,2286.6
Country_11,2019,2365.46
Country_11,2020,2466.33
Country_11,2021,2502.63
Country_11,2022,2543.58
Country_11,2023,2650.21
Country_12,1900,97.84
Country_12,1901,104.51
Country_12,1902,96.19
Country_12,1903,99.9
Country_12,1904,101.24
Country_12,1905,101.26
Country_12,1906,101.04
Country_12,1907,85.28
Country_12,1908,92.71
Country_12,1909,99.64
Country_12,1910,90.71
Country_12,1911,99.17
Country_12,1912,100.42
Country_12,1913,91.42
Country_12,1914,103.7
Country_12,1915,97.63
Country_12,1916,97.47
Country_12,1917,99.07
Country_12,1918,104.46
Country_12,1919,99.93
Country_12,1920,104.3
Country_12,1921,100.25
Country_12,1922,100.85
Country_12,1923,105.16
Country_12,1924,105.51
Country_12,1925,104.26
Country_12,1926,98.82
Country_12,1927,97.9
Country_12,1928,104.59
Country_12,1929,103.82
Country_12,1930,98.36
Country_12,1931,113.91
Country_12,1932,107.07
Country_12,1933,105.91
Country_12,1934,98.79
Country_12,1935,94.41
Country_12,1936,102.12
Country_12,1937,98.55
Country_12,1938,94.94
Country_12,1939,96.09
Country_12,1940,97.76
Country_12,1941,108.04
Country_12,1942,104.33
Country_12,1943,109.21
Country_12,1944,97.06
Country_12,1945,100.55
Country_12,1946,92.72
Country_12,1947,104.18
Country_12,1948,96.03
Country_12,1949,105.81
Country_12,1950,98.12
Country_12,1951,98.07
Country_12,1952,112.18
Country_12,1953,116.94
Country_12,1954,114.05
Country_12,1955,125.77
Country_12,1956,123.95
Country_12,1957,133.22
Country_12,1958,129.73
Country_12,1959,132.47
Country_12,1960,146.68
Country_12,1961,142.92
Country_12,1962,152.61
Country_12,1963,153.07
Country_12,1964,151.33
Country_12,1965,159.94
Country_12,1966,172.01
Country_12,1967,159.55
Country_12,1968,180.25
Country_12,1969,189.27
Country_12,1970,188.16
Country_12,1971,194.39
Country_12,1972,192.22
Country_12,1973,185.91
Country_12,1974,198.3
Country_12,1975,199.37
Country_12,1976,212.04
Country_12,1977,222.47
Country_12,1978,223.64
Country_12,1979,238.1
Country_12,1980,246.43
Country_12,1981,254.91
Country_12,1982,262.24
Country_12,1983,273.29
Country_12,1984,282.58
Country_12,1985,287.16
Country_12,1986,291.91
Country_12,1987,304.8
Country_12,1988,319.16
Country_12,1989,323.84
Country_12,1990,337.79
Country_12,1991,345.65
Country_12,1992,364.97
Country_12,1993,382.38
Country_12,1994,404.42
Country_12,1995,406.39
Country_12,1996,438.35
Country_12,1997,447.18
Country_12,1998,446.41
Country_12,1999,459.28
Country_12,2000,482.25
Country_12,2001,485.63
Country_12,2002,503.38
Country_12,2003,504.94
Country_12,2004,535.53
Country_12,2005,563.24
Country_12,2006,575.43
Country_12,2007,586.93
Country_12,2008,614.16
Country_12,2009,641.7
Country_12,2010,663.16
Country_12,2011,676.61
Country_12,2012,685.52
Country_12,2013,711.47
Country_12,2014,735.26
Country_12,2015,743.08
Country_12,2016,753.2
Country_12,2017,796.11
Country_12,2018,818.66
Country_12,2019,855.84
Country_12,2020,875.53
Country_12,2021,905.21
Country_12,2022,940.92
Country_12,2023,973.82
Country_13,1900,704.78
Country_13,1901,698.15
Country_13,1902,701.97
Country_13,1903,693.9
Country_13,1904,695.87
Country_13,1905,689.4
Country_13,1906,694.08
Country_13,1907,696.24
Country_13,1908,688.47
Country_13,1909,703.95
Country_13,1910,700.81
Country_13,1911,701.07
Country_13,1912,697.17
Country_13,1913,698.69
Country_13,1914,703.62
Country_13,1915,694.65
Country_13,1916,693.34
Country_13,1917,692.67
Country_13,1918,700.4
Country_13,1919,697.85
Country_13,1920,696.88
Country_13,1921,699.56
Country_13,1922,698.56
Country_13,1923,701.09
Country_13,1924,689.38
Country_13,1925,695.01
Country_13,1926,687.14
Country_13,1927,698.46
Country_13,1928,693.72
Country_13,1929,692.67
Country_13,1930,698.82
Country_13,1931,688.96
Country_13,1932,699.59
Country_13,1933,691.55
Country_13,1934,700.4
Country_13,1935,703.8
Country_13,1936,702.62
Country_13,1937,688.39
Country_13,1938,695.09
Country_13,1939,699.82
Country_13,1940,698.43
Country_13,1941,696.16
Country_13,1942,701.88
Country_13,1943,689.83
Country_13,1944,696.11
Country_13,1945,694.76
Country_13,1946,697.89
Country_13,1947,702.67
Country_13,1948,687.94
Country_13,1949,696.1
Country_13,1950,705.87
Country_13,1951,722.57
Country_13,1952,722.13
Country_13,1953,775.24
Country_13,1954,779.32
Country_13,1955,828.72
Country_13,1956,850.62
Country_13,1957,873.28
Country_13,1958,904.13
Country_13,1959,939.39
Country_13,1960,956.74
Country_13,1961,994.1
Country_13,1962,1041.61
Country_13,1963,1073.94
Country_13,1964,1095.86
Country_13,1965,1101.96
Country_13,1966,1137.04
Country_13,1967,1153.58
Country_13,1968,1178.25
Country_13,1969,1208.87
Country_13,1970,1261.39
Country_13,1971,1327.39
Country_13,1972,1341.14
Country_13,1973,1378.94
Country_13,1974,1437.89
Country_13,1975,1475.74
Country_13,1976,1545.77
Country_13,1977,1564.38
Country_13,1978,1589.86
Country_13,1979,1634.61
Country_13,1980,1660.01
Country_13,1981,1743.54
Country_13,1982,1763.31
Country_13,1983,1801.84
Country_13,1984,1821.85
Country_13,1985,1872.8
Country_13,1986,1958.77
Country_13,1987,1992.62
Country_13,1988,2011.37
Country_13,1989,2098.19
Country_13,1990,2176.54
Country_13,1991,2284.62
Country_13,1992,2313.19
Country_13,1993,2367.23
Country_13,1994,2408.38
Country_13,1995,2520.85
Country_13,1996,2625.05
Country_13,1997,2657.63
Country_13,1998,2706.57
Country_13,1999,2771.65
Country_13,2000,2821.28
Country_13,2001,2899.59
Country_13,2002,3025.61
Country_13,2003,3089.51
Country_13,2004,3219.31
Country_13,2005,3262.51
Country_13,2006,3296.13
Country_13,2007,3402.55
Country_13,2008,3499.23
Country_13,2009,3620.74
Country_13,2010,3652.86
Country_13,2011,3830.84
Country_13,2012,3879.05
Country_13,2013,4029.59
Country_13,2014,4163.17
Country_13,2015,4263.73
Country_13,2016,4314.22
Country_13,2017,4465.51
Country_13,2018,4638.28
Country_13,2019,4753.14
Country_13,2020,4822.65
Country_13,2021,4865.58
Country_13,2022,4927.6
Country_13,2023,5059.5
Country_14,1900,913.28
Country_14,1901,895.32
Country_14,1902,910.04
Country_14,1903,899.19
Country_14,1904,916.66
Country_14,1905,912.85
Country_14,1906,904.38
Country_14,1907,909.58
Country_14,1908,918.51
Country_14,1909,909.24
Country_14,1910,893.92
Country_14,1911,899.37
Country_14,1912,915.32
Country_14,1913,908.5
Country_14,1914,903.7
Country_14,1915,907.86
Country_14,1916,907.81
Country_14,1917,900.69
Country_14,1918,911.55
Country_14,1919,914.75
Country_14,1920,904.88
Country_14,1921,908.18
Country_14,1922,909.88
Country_14,1923,906.37
Country_14,1924,905.26
Country_14,1925,905.6
Country_14,1926,908.43
Country_14,1927,902.85
Country_14,1928,906.08
Country_14,1929,911.15
Country_14,1930,908.38
Country_14,1931,897.65
Country_14,1932,904.22
Country_14,1933,902.9
Country_14,1934,910.06
Country_14,1935,906.77
Country_14,1936,905.91
Country_14,1937,905.06
Country_14,1938,897.04
Country_14,1939,907.82
Country_14,1940,913.2
Country_14,1941,906.68
Country_14,1942,904.94
Country_14,1943,903.12
Country_14,1944,899.24
Country_14,1945,909.1
Country_14,1946,907.86
Country_14,1947,901.3
Country_14,1948,910.94
Country_14,1949,912.35
Country_14,1950,925.25
Country_14,1951,982.57
Country_14,1952,999.23
Country_14,1953,1037.68
Country_14,1954,1049.21
Country_14,1955,1086.99
Country_14,1956,1148.72
Country_14,1957,1158.86
Country_14,1958,1194.38
Country_14,1959,1243.52
Country_14,1960,1299.69
Country_14,1961,1328.24
Country_14,1962,1346.97
Country_14,1963,1392.78
Country_14,1964,1437.46
Country_14,1965,1474.26
Country_14,1966,1515.4
Country_14,1967,1558.03
Country_14,1968,1597.26
Country_14,1969,1678.73
Country_14,1970,1721.58
Country_14,1971,1791.12
Country_14,1972,1804.1
Country_14,1973,1864.57
Country_14,1974,1888.16
Country_14,1975,1941.03
Country_14,1976,1956.58
Country_14,1977,1982.29
Country_14,1978,2010.66
Country_14,1979,2067.13
Country_14,1980,2114.78
Country_14,1981,2230.48
Country_14,1982,2270.76
Country_14,1983,2326.51
Country_14,1984,2434.77
Country_14,1985,2454.17
Country_14,1986,2531.0
Country_14,1987,2556.31
Country_14,1988,2622.69
Country_14,1989,2740.06
Country_14,1990,2807.42
Country_14,1991,2907.38
Country_14,1992,2949.35
Country_14,1993,3019.62
Country_14,1994,3149.0
Country_14,1995,3213.56
Country_14,1996,3309.16
Country_14,1997,3428.03
Country_14,1998,3463.38
Country_14,1999,3596.68
Country_14,2000,3684.68
Country_14,2001,3870.57
Country_14,2002,4042.39
Country_14,2003,4151.78
Country_14,2004,4245.79
Country_14,2005,4388.17
Country_14,2006,4515.22
Country_14,2007,4696.43
Country_14,2008,4919.93
Country_14,2009,5091.56
Country_14,2010,5256.59
Country_14,2011,5337.66
Country_14,2012,5460.52
Country_14,2013,5572.2
Country_14,2014,5815.79
Country_14,2015,6051.84
Country_14,2016,6317.77
Country_14,2017,6561.25
Country_14,2018,6852.76
Country_14,2019,7196.14
Country_14,2020,7354.4
Country_14,2021,7526.57
Country_14,2022,7654.29
Country_14,2023,7906.13
Country_15,1900,77.38
Country_15,1901,83.51
Country_15,1902,79.72
Country_15,1903,73.27
Country_15,1904,77.0
Country_15,1905,69.79
Country_15,1906,82.08
Country_15,1907,75.65
Country_15,1908,68.71
Country_15,1909,77.38
Country_15,1910,71.54
Country_15,1911,73.95
Country_15,1912,67.89
Country_15,1913,79.65
Country_15,1914,73.52
Country_15,1915,81.14
Country_15,1916,69.42
Country_15,1917,77.11
Country_15,1918,75.24
Country_15,1919,72.63
Country_15,1920,76.78
Country_15,1921,67.74
Country_15,1922,75.8
Country_15,1923,63.89
Country_15,1924,68.9
Country_15,1925,75.51
Country_15,1926,65.57
Country_15,1927,77.66
Country_15,1928,72.23
Country_15,1929,79.6
Country_15,1930,69.13
Country_15,1931,82.33
Country_15,1932,67.39
Country_15,1933,73.35
Country_15,1934,62.55
Country_15,1935,84.29
Country_15,1936,79.7
Country_15,1937,70.17
Country_15,1938,74.83
Country_15,1939,76.45
Country_15,1940,64.87
Country_15,1941,77.7
Country_15,1942,71.43
Country_15,1943,63.63
Country_15,1944,84.44
Country_15,1945,80.88
Country_15,1946,69.61
Country_15,1947,72.52
Country_15,1948,68.05
Country_15,1949,76.59
Country_15,1950,68.06
Country_15,1951,74.34
Country_15,1952,77.09
Country_15,1953,92.08
Country_15,1954,83.4
Country_15,1955,85.53
Country_15,1956,82.62
Country_15,1957,84.77
Country_15,1958,94.31
Country_15,1959,96.24
Country_15,1960,103.46
Country_15,1961,94.18
Country_15,1962,104.11
Country_15,1963,107.07
Country_15,1964,110.22
Country_15,1965,120.29
Country_15,1966,132.01
Country_15,1967,110.71
Country_15,1968,118.73
Country_15,1969,133.47
Country_15,1970,131.56
Country_15,1971,135.76
Country_15,1972,135.11
Country_15,1973,142.97
Country_15,1974,144.49
Country_15,1975,157.38
Country_15,1976,154.13
Country_15,1977,164.35
Country_15,1978,167.19
Country_15,1979,170.02
Country_15,1980,185.44
Country_15,1981,192.81
Country_15,1982,189.17
Country_15,1983,200.18
Country_15,1984,208.77
Country_15,1985,212.53
Country_15,1986,215.56
Country_15,1987,223.96
Country_15,1988,226.05
Country_15,1989,229.8
Country_15,1990,234.56
Country_15,1991,245.56
Country_15,1992,263.83
Country_15,1993,265.58
Country_15,1994,278.75
Country_15,1995,271.06
Country_15,1996,291.08
Country_15,1997,279.03
Country_15,1998,300.26
Country_15,1999,310.01
Country_15,2000,328.88
Country_15,2001,331.36
Country_15,2002,346.09
Country_15,2003,358.6
Country_15,2004,361.71
Country_15,2005,367.71
Country_15,2006,385.85
Country_15,2007,413.29
Country_15,2008,413.91
Country_15,2009,419.46
Country_15,2010,430.69
Country_15,2011,437.56
Country_15,2012,459.65
Country_15,2013,451.14
Country_15,2014,474.88
Country_15,2015,498.43
Country_15,2016,510.38
Country_15,2017,514.1
Country_15,2018,527.74
Country_15,2019,539.3
Country_15,2020,550.61
Country_15,2021,574.06
Country_15,2022,587.89
Country_15,2023,595.12
Country_16,1900,511.74
Country_16,1901,508.02
Country_16,1902,502.12
Country_16,1903,519.04
Country_16,1904,508.56
Country_16,1905,502.02
Country_16,1906,501.42
Country_16,1907,512.46
Country_16,1908,512.69
Country_16,1909,499.7
Country_16,1910,512.89
Country_16,1911,513.67
Country_16,1912,502.74
Country_16,1913,503.03
Country_16,1914,493.03
Country_16,1915,506.18
Country_16,1916,512.15
Country_16,1917,506.34
Country_16,1918,509.44
Country_16,1919,512.83
Country_16,1920,501.8
Country_16,1921,501.43
Country_16,1922,497.8
Country_16,1923,504.7
Country_16,1924,508.51
Country_16,1925,512.33
Country_16,1926,505.15
Country_16,1927,512.11
Country_16,1928,505.04
Country_16,1929,513.91
Country_16,1930,513.93
Country_16,1931,512.99
Country_16,1932,517.27
Country_16,1933,512.33
Country_16,1934,507.82
Country_16,1935,507.78
Country_16,1936,514.52
Country_16,1937,505.25
Country_16,1938,505.47
Country_16,1939,503.44
Country_16,1940,504.03
Country_16,1941,515.25
Country_16,1942,511.11
Country_16,1943,498.04
Country_16,1944,502.61
Country_16,1945,511.36
Country_16,1946,510.39
Country_16,1947,518.38
Country_16,1948,494.66
Country_16,1949,506.35
Country_16,1950,521.89
Country_16,1951,519.01
Country_16,1952,531.0
Country_16,1953,556.75
Country_16,1954,567.99
Country_16,1955,585.55
Country_16,1956,613.8
Country_16,1957,623.97
Country_16,1958,658.84
Country_16,1959,687.82
Country_16,1960,698.1
Country_16,1961,726.62
Country_16,1962,754.09
Country_16,1963,785.52
Country_16,1964,801.46
Country_16,1965,831.51
Country_16,1966,847.49
Country_16,1967,887.92
Country_16,1968,905.56
Country_16,1969,931.27
Country_16,1970,955.08
Country_16,1971,987.19
Country_16,1972,1011.94
Country_16,1973,1053.35
Country_16,1974,1077.02
Country_16,1975,1134.97
Country_16,1976,1172.3
Country_16,1977,1207.31
Country_16,1978,1264.49
Country_16,1979,1302.29
Country_16,1980,1361.84
Country_16,1981,1429.19
Country_16,1982,1491.55
Country_16,1983,1522.68
Country_16,1984,1599.25
Country_16,1985,1613.01
Country_16,1986,1690.62
Country_16,1987,1759.71
Country_16,1988,1837.38
Country_16,1989,1897.7
Country_16,1990,1949.33
Country_16,1991,1987.85
Country_16,1992,2063.83
Country_16,1993,2160.82
Country_16,1994,2171.56
Country_16,1995,2264.36
Country_16,1996,2278.48
Country_16,1997,2354.02
Country_16,1998,2444.36
Country_16,1999,2512.63
Country_16,2000,2615.73
Country_16,2001,2703.9
Country_16,2002,2789.04
Country_16,2003,2870.32
Country_16,2004,2966.31
Country_16,2005,3079.36
Country_16,2006,3116.88
Country_16,2007,3179.5
Country_16,2008,3236.19
Country_16,2009,3301.06
Country_16,2010,3369.58
Country_16,2011,3483.17
Country_16,2012,3644.18
Country_16,2013,3752.44
Country_16,2014,3808.8
Country_16,2015,3901.27
Country_16,2016,4074.74
Country_16,2017,4192.54
Country_16,2018,4295.53
Country_16,2019,4466.56
Country_16,2020,4582.77
Country_16,2021,4713.33
Country_16,2022,4843.93
Country_16,2023,4932.31
