country,year,avg_precipitation
Country_9,2002,1783.9
Country_9,2003,1743.3
Country_9,2004,1735.0
Country_9,2005,1822.3
Country_9,2006,1707.8
Country_9,2007,1825.1
Country_9,2008,1746.4
Country_9,2009,1843.7
Country_9,2010,1789.9
Country_9,2011,1828.1
Country_9,2012,1820.6
Country_9,2013,1727.0
Country_9,2014,1750.0
Country_9,2015,1744.7
Country_9,2016,1722.9
Country_9,2017,1693.7
Country_9,2018,1793.0
Country_9,2019,1810.7
Country_9,2020,1679.8
Country_9,2021,1671.1
Country_9,2022,1618.3
Country_9,2023,1797.9
Country_10,1900,1808.2
Country_10,1901,1744.9
Country_10,1902,1725.6
Country_10,1903,1839.0
Country_10,1904,1735.9
Country_10,1905,1823.2
Country_10,1906,1768.1
Country_10,1907,1820.2
Country_10,1908,1783.9
Country_10,1909,1759.6
Country_10,1910,1795.8
Country_10,1911,1806.3
Country_10,1912,1810.7
Country_10,1913,1835.2
Country_10,1914,1734.1
Country_10,1915,1742.9
Country_10,1916,1818.4
Country_10,1917,1758.7
Country_10,1918,1731.0
Country_10,1919,1743.7
Country_10,1920,1760.7
Country_10,1921,1736.1
Country_10,1922,1811.1
Country_10,1923,1788.3
Country_10,1924,1837.2
Country_10,1925,1790.1
Country_10,1926,1782.3
Country_10,1927,1801.1
Country_10,1928,1854.7
Country_10,1929,1784.9
Country_10,1930,1745.3
Country_10,1931,1688.2
Country_10,1932,1810.3
Country_10,1933,1668.8
Country_10,1934,1790.7
Country_10,1935,1773.6
Country_10,1936,1802.3
Country_10,1937,1748.3
Country_10,1938,1702.4
Country_10,1939,1768.8
Country_10,1940,1807.5
Country_10,1941,1881.2
Country_10,1942,1811.9
Country_10,1943,1733.6
Country_10,1944,1812.8
Country_10,1945,1715.1
Country_10,1946,1820.5
Country_10,1947,1771.6
Country_10,1948,1811.0
Country_10,1949,1819.3
Country_10,1950,1913.4
Country_10,1951,1784.5
Country_10,1952,1783.0
Country_10,1953,1789.2
Country_10,1954,1788.6
Country_10,1955,1727.0
Country_10,1956,1765.5
Country_10,1957,1714.0
Country_10,1958,1757.4
Country_10,1959,1754.5
Country_10,1960,1761.5
Country_10,1961,1762.4
Country_10,1962,1843.7
Country_10,1963,1823.6
Country_10,1964,1743.2
Country_10,1965,1723.7
Country_10,1966,1817.0
Country_10,1967,1825.5
Country_10,1968,1733.8
Country_10,1969,1730.7
Country_10,1970,1678.2
Country_10,1971,1778.7
Country_10,1972,1717.9
Country_10,1973,1779.5
Country_10,1974,1836.3
Country_10,1975,1776.0
Country_10,1976,1854.6
Country_10,1977,1654.8
Country_10,1978,1784.9
Country_10,1979,1662.8
Country_10,1980,1748.8
Country_10,1981,1830.0
Country_10,1982,1760.4
Country_10,1983,1742.8
Country_10,1984,1797.3
Country_10,1985,1767.8
Country_10,1986,1747.2
Country_10,1987,1707.3
Country_10,1988,1785.9
Country_10,1989,1817.4
Country_10,1990,1694.4
Country_10,1991,1685.6
Country_10,1992,1718.2
Country_10,1993,1733.0
Country_10,1994,1630.0
Country_10,1995,1764.7
Country_10,1996,1800.6
Country_10,1997,1827.3
Country_10,1998,1682.5
Country_10,1999,1898.3
Country_10,2000,1793.7
Country_10,2001,1752.9
Country_10,2002,1755.3
Country_10,2003,1826.4
Country_10,2004,1695.6
Country_10,2005,1776.3
Country_10,2006,1718.1
Country_10,2007,1734.9
Country_10,2008,1758.4
Country_10,2009,1678.3
Country_10,2010,1819.2
Country_10,2011,1767.9
Country_10,2012,1724.4
Country_10,2013,1787.2
Country_10,2014,1821.4
Country_10,2015,1780.0
Country_10,2016,1751.2
Country_10,2017,1750.6
Country_10,2018,1696.3
Country_10,2019,1735.4
Country_10,2020,1807.9
Country_10,2021,1715.8
Country_10,2022,1791.9
Country_10,2023,1752.9
Country_11,1900,1151.8
Country_11,1901,1090.5
Country_11,1902,1168.6
Country_11,1903,1134.9
Country_11,1904,1025.4
Country_11,1905,1122.3
Country_11,1906,1227.7
Country_11,1907,1114.6
Country_11,1908,1071.5
Country_11,1909,1083.6
Country_11,1910,1142.9
Country_11,1911,1165.5
Country_11,1912,1162.9
Country_11,1913,1118.6
Country_11,1914,1073.5
Country_11,1915,1133.9
Country_11,1916,1135.7
Country_11,1917,1065.3
Country_11,1918,1131.8
Country_11,1919,1093.5
Country_11,1920,1106.3
Country_11,1921,1082.6
Country_11,1922,1161.1
Country_11,1923,1129.8
Country_11,1924,1139.3
Country_11,1925,1131.4
Country_11,1926,1110.2
Country_11,1927,1095.1
Country_11,1928,1082.0
Country_11,1929,1044.3
Country_11,1930,1116.0
Country_11,1931,1004.2
Country_11,1932,1177.0
Country_11,1933,1075.7
Country_11,1934,1119.2
Country_11,1935,1107.5
Country_11,1936,1109.9
Country_11,1937,1090.5
Country_11,1938,1034.8
Country_11,1939,1143.6
Country_11,1940,1097.8
Country_11,1941,1089.2
Country_11,1942,1082.5
Country_11,1943,1086.9
Country_11,1944,1028.3
Country_11,1945,1191.6
Country_11,1946,1145.3
Country_11,1947,1132.9
Country_11,1948,1137.1
Country_11,1949,1149.1
Country_11,1950,1136.3
Country_11,1951,1054.0
Country_11,1952,1081.1
Country_11,1953,1157.8
Country_11,1954,1147.5
Country_11,1955,1073.5
Country_11,1956,1111.5
Country_11,1957,1034.6
Country_11,1958,1099.1
Country_11,1959,1146.7
Country_11,1960,1084.2
Country_11,1961,1092.9
Country_11,1962,1140.9
Country_11,1963,1138.6
Country_11,1964,1187.1
Country_11,1965,1122.2
Country_11,1966,1173.8
Country_11,1967,1124.6
Country_11,1968,1045.5
Country_11,1969,1132.3
Country_11,1970,1101.9
Country_11,1971,1157.4
Country_11,1972,1042.5
Country_11,1973,1060.3
Country_11,1974,1135.5
Country_11,1975,1186.4
Country_11,1976,1071.3
Country_11,1977,1076.3
Country_11,1978,1119.0
Country_11,1979,1124.2
Country_11,1980,1113.2
Country_11,1981,1090.8
Country_11,1982,1083.2
Country_11,1983,1099.9
Country_11,1984,1125.2
Country_11,1985,1059.2
Country_11,1986,1080.3
Country_11,1987,1185.9
Country_11,1988,1227.5
Country_11,1989,1091.1
Country_11,1990,1085.1
Country_11,1991,1168.6
Country_11,1992,1094.0
Country_11,1993,1139.9
Country_11,1994,1122.7
Country_11,1995,1102.5
Country_11,1996,1245.7
Country_11,1997,1101.3
Country_11,1998,1141.6
Country_11,1999,1126.1
Country_11,2000,1148.2
Country_11,2001,1081.7
Country_11,2002,1161.7
Country_11,2003,1154.9
Country_11,2004,1192.0
Country_11,2005,1187.3
Country_11,2006,1076.6
Country_11,2007,1109.6
Country_11,2008,1127.3
Country_11,2009,1120.1
Country_11,2010,1082.5
Country_11,2011,1184.1
Country_11,2012,1141.2
Country_11,2013,1117.8
Country_11,2014,1054.9
Country_11,2015,1164.1
Country_11,2016,1219.4
Country_11,2017,1193.4
Country_11,2018,1065.7
Country_11,2019,1074.2
Country_11,2020,1082.6
Country_11,2021,1194.0
Country_11,2022,1215.2
Country_11,2023,1102.0
Country_12,1900,1644.0
Country_12,1901,1516.5
Country_12,1902,1599.2
Country_12,1903,1520.8
Country_12,1904,1619.8
Country_12,1905,1612.3
Country_12,1906,1619.1
Country_12,1907,1525.2
Country_12,1908,1594.6
Country_12,1909,1717.8
Country_12,1910,1547.5
Country_12,1911,1566.7
Country_12,1912,1593.2
Country_12,1913,1604.3
Country_12,1914,1617.0
Country_12,1915,1510.2
Country_12,1916,1500.2
Country_12,1917,1651.4
Country_12,1918,1484.3
Country_12,1919,1595.4
Country_12,1920,1536.3
Country_12,1921,1572.1
Country_12,1922,1579.3
Country_12,1923,1584.2
Country_12,1924,1527.5
Country_12,1925,1609.4
Country_12,1926,1584.6
Country_12,1927,1647.5
Country_12,1928,1583.8
Country_12,1929,1638.3
Country_12,1930,1553.5
Country_12,1931,1448.8
Country_12,1932,1587.4
Country_12,1933,1623.5
Country_12,1934,1572.9
Country_12,1935,1545.6
Country_12,1936,1495.8
Country_12,1937,1587.3
Country_12,1938,1648.0
Country_12,1939,1549.6
Country_12,1940,1601.6
Country_12,1941,1629.7
Country_12,1942,1603.8
Country_12,1943,1541.4
Country_12,1944,1611.8
Country_12,1945,1551.5
Country_12,1946,1579.5
Country_12,1947,1613.5
Country_12,1948,1529.1
Country_12,1949,1612.2
Country_12,1950,1522.3
Country_12,1951,1646.6
Country_12,1952,1590.6
Country_12,1953,1624.5
Country_12,1954,1595.3
Country_12,1955,1612.6
Country_12,1956,1572.8
Country_12,1957,1687.2
Country_12,1958,1607.2
Country_12,1959,1599.5
Country_12,1960,1510.0
Country_12,1961,1517.0
Country_12,1962,1601.7
Country_12,1963,1534.1
Country_12,1964,1633.0
Country_12,1965,1606.1
Country_12,1966,1568.2
Country_12,1967,1543.6
Country_12,1968,1475.7
Country_12,1969,1554.5
Country_12,1970,1624.3
Country_12,1971,1672.9
Country_12,1972,1699.6
Country_12,1973,1536.1
Country_12,1974,1735.6
Country_12,1975,1571.4
Country_12,1976,1516.3
Country_12,1977,1571.3
Country_12,1978,1616.7
Country_12,1979,1619.4
Country_12,1980,1682.1
Country_12,1981,1500.3
Country_12,1982,1518.3
Country_12,1983,1604.5
Country_12,1984,1606.9
Country_12,1985,1556.5
Country_12,1986,1545.7
Country_12,1987,1537.9
Country_12,1988,1633.5
Country_12,1989,1546.8
Country_12,1990,1597.6
Country_12,1991,1586.5
Country_12,1992,1558.8
Country_12,1993,1484.9
Country_12,1994,1660.4
Country_12,1995,1558.1
Country_12,1996,1502.2
Country_12,1997,1667.1
Country_12,1998,1526.5
Country_12,1999,1604.6
Country_12,2000,1544.3
Country_12,2001,1602.6
Country_12,2002,1562.7
Country_12,2003,1620.3
Country_12,2004,1583.4
Country_12,2005,1604.2
Country_12,2006,1590.1
Country_12,2007,1592.3
Country_12,2008,1509.8
Country_12,2009,1617.4
Country_12,2010,1558.2
Country_12,2011,1547.5
Country_12,2012,1579.3
Country_12,2013,1563.1
Country_12,2014,1602.7
Country_12,2015,1557.8
Country_12,2016,1606.8
Country_12,2017,1589.6
Country_12,2018,1569.4
Country_12,2019,1518.9
Country_12,2020,1579.5
Country_12,2021,1483.5
Country_12,2022,1580.8
Country_12,2023,1530.4
Country_13,1900,1088.8
Country_13,1901,1057.3
Country_13,1902,964.6
Country_13,1903,1047.0
Country_13,1904,911.5
Country_13,1905,989.8
Country_13,1906,1065.3
Country_13,1907,1047.5
Country_13,1908,1156.2
Country_13,1909,1039.6
Country_13,1910,1037.3
Country_13,1911,995.6
Country_13,1912,1066.4
Country_13,1913,1005.6
Country_13,1914,907.0
Country_13,1915,1056.5
Country_13,1916,1126.0
Country_13,1917,1054.2
Country_13,1918,1053.9
Country_13,1919,994.5
Country_13,1920,1018.8
Country_13,1921,1019.3
Country_13,1922,1024.5
Country_13,1923,1014.2
Country_13,1924,1000.5
Country_13,1925,993.5
Country_13,1926,948.0
Country_13,1927,1057.4
Country_13,1928,1092.8
Country_13,1929,1016.2
Country_13,1930,1071.0
Country_13,1931,1052.3
Country_13,1932,1053.0
Country_13,1933,1089.9
Country_13,1934,930.3
Country_13,1935,1048.1
Country_13,1936,1095.5
Country_13,1937,1064.2
Country_13,1938,1103.9
Country_13,1939,1135.0
Country_13,1940,985.3
Country_13,1941,993.2
Country_13,1942,1017.0
Country_13,1943,1129.7
Country_13,1944,1001.5
Country_13,1945,985.1
Country_13,1946,1038.9
Country_13,1947,1030.7
Country_13,1948,999.4
Country_13,1949,1095.6
Country_13,1950,985.5
Country_13,1951,1016.9
Country_13,1952,1080.0
Country_13,1953,1017.8
Country_13,1954,1009.9
Country_13,1955,1065.0
Country_13,1956,1052.0
Country_13,1957,952.7
Country_13,1958,1019.7
Country_13,1959,1102.5
Country_13,1960,993.6
Country_13,1961,1055.9
Country_13,1962,1035.2
Country_13,1963,1005.0
Country_13,1964,1026.7
Country_13,1965,1101.8
Country_13,1966,969.3
Country_13,1967,1039.4
Country_13,1968,960.5
Country_13,1969,939.7
Country_13,1970,971.6
Country_13,1971,957.7
Country_13,1972,1020.1
Country_13,1973,998.8
Country_13,1974,1031.6
Country_13,1975,1036.0
Country_13,1976,914.0
Country_13,1977,1000.0
Country_13,1978,1074.0
Country_13,1979,1031.4
Country_13,1980,986.6
Country_13,1981,966.8
Country_13,1982,1091.3
Country_13,1983,1083.1
Country_13,1984,991.2
Country_13,1985,1088.8
Country_13,1986,1005.1
Country_13,1987,1110.1
Country_13,1988,1019.6
Country_13,1989,1025.1
Country_13,1990,927.7
Country_13,1991,915.1
Country_13,1992,1082.7
Country_13,1993,1015.4
Country_13,1994,1041.5
Country_13,1995,1069.4
Country_13,1996,1037.4
Country_13,1997,981.7
Country_13,1998,995.1
Country_13,1999,1066.2
Country_13,2000,1039.8
Country_13,2001,972.3
Country_13,2002,995.2
Country_13,2003,1090.2
Country_13,2004,1002.1
Country_13,2005,1026.3
Country_13,2006,1040.2
Country_13,2007,1118.8
Country_13,2008,1070.8
Country_13,2009,1009.7
Country_13,2010,997.3
Country_13,2011,1038.1
Country_13,2012,878.3
Country_13,2013,1035.9
Country_13,2014,1051.2
Country_13,2015,1017.1
Country_13,2016,980.1
Country_13,2017,1129.3
Country_13,2018,1095.1
Country_13,2019,1093.6
Country_13,2020,1059.4
Country_13,2021,1054.8
Country_13,2022,1068.6
Country_13,2023,1055.2
Country_14,1900,1364.0
Country_14,1901,1250.1
Country_14,1902,1259.4
Country_14,1903,1259.7
Country_14,1904,1299.5
Country_14,1905,1292.1
Country_14,1906,1294.0
Country_14,1907,1283.2
Country_14,1908,1311.0
Country_14,1909,1258.7
Country_14,1910,1247.7
Country_14,1911,1313.7
Country_14,1912,1354.1
Country_14,1913,1266.9
Country_14,1914,1332.1
Country_14,1915,1326.2
Country_14,1916,1242.1
Country_14,1917,1276.0
Country_14,1918,1203.9
Country_14,1919,1189.2
Country_14,1920,1278.0
Country_14,1921,1209.7
Country_14,1922,1342.9
Country_14,1923,1228.1
Country_14,1924,1278.1
Country_14,1925,1338.4
Country_14,1926,1267.3
Country_14,1927,1292.3
Country_14,1928,1301.9
Country_14,1929,1270.4
Country_14,1930,1264.8
Country_14,1931,1258.5
Country_14,1932,1290.6
Country_14,1933,1280.0
Country_14,1934,1295.6
Country_14,1935,1298.2
Country_14,1936,1180.4
Country_14,1937,1237.3
Country_14,1938,1214.9
Country_14,1939,1282.5
Country_14,1940,1277.8
Country_14,1941,1247.0
Country_14,1942,1346.3
Country_14,1943,1292.6
Country_14,1944,1202.4
Country_14,1945,1256.5
Country_14,1946,1226.9
Country_14,1947,1345.2
Country_14,1948,1223.6
Country_14,1949,1249.7
Country_14,1950,1301.5
Country_14,1951,1239.2
Country_14,1952,1194.5
Country_14,1953,1246.9
Country_14,1954,1210.5
Country_14,1955,1318.1
Country_14,1956,1305.2
Country_14,1957,1259.2
Country_14,1958,1282.7
Country_14,1959,1212.8
Country_14,1960,1263.8
Country_14,1961,1272.3
Country_14,1962,1264.1
Country_14,1963,1236.6
Country_14,1964,1309.9
Country_14,1965,1367.4
Country_14,1966,1192.0
Country_14,1967,1291.4
Country_14,1968,1254.7
Country_14,1969,1308.8
Country_14,1970,1215.8
Country_14,1971,1272.7
Country_14,1972,1247.4
Country_14,1973,1230.3
Country_14,1974,1249.8
Country_14,1975,1213.7
Country_14,1976,1245.7
Country_14,1977,1238.2
Country_14,1978,1286.1
Country_14,1979,1300.1
Country_14,1980,1291.7
Country_14,1981,1324.8
Country_14,1982,1359.3
Country_14,1983,1311.3
Country_14,1984,1199.7
Country_14,1985,1326.8
Country_14,1986,1330.3
Country_14,1987,1176.2
Country_14,1988,1130.7
Country_14,1989,1280.7
Country_14,1990,1231.0
Country_14,1991,1255.8
Country_14,1992,1283.7
Country_14,1993,1269.9
Country_14,1994,1284.0
Country_14,1995,1247.3
Country_14,1996,1160.0
Country_14,1997,1343.5
Country_14,1998,1314.2
Country_14,1999,1337.7
Country_14,2000,1334.0
Country_14,2001,1282.4
Country_14,2002,1316.2
Country_14,2003,1362.4
Country_14,2004,1380.9
Country_14,2005,1305.8
Country_14,2006,1246.1
Country_14,2007,1217.4
Country_14,2008,1306.8
Country_14,2009,1280.4
Country_14,2010,1247.2
Country_14,2011,1322.6
Country_14,2012,1284.3
Country_14,2013,1200.8
Country_14,2014,1248.3
Country_14,2015,1180.3
Country_14,2016,1298.0
Country_14,2017,1282.6
Country_14,2018,1323.9
Country_14,2019,1193.9
Country_14,2020,1281.5
Country_14,2021,1273.5
Country_14,2022,1254.4
Country_14,2023,1244.9
Country_15,1900,757.6
Country_15,1901,707.2
Country_15,1902,726.6
Country_15,1903,609.1
Country_15,1904,654.0
Country_15,1905,780.4
Country_15,1906,729.2
Country_15,1907,798.1
Country_15,1908,751.4
Country_15,1909,759.3
Country_15,1910,666.5
Country_15,1911,754.3
Country_15,1912,808.0
Country_15,1913,758.1
Country_15,1914,714.0
Country_15,1915,732.4
Country_15,1916,688.3
Country_15,1917,714.4
Country_15,1918,736.3
Country_15,1919,756.3
Country_15,1920,848.3
Country_15,1921,752.4
Country_15,1922,684.6
Country_15,1923,703.9
Country_15,1924,738.9
Country_15,1925,673.5
Country_15,1926,740.5
Country_15,1927,678.9
Country_15,1928,659.6
Country_15,1929,768.7
Country_15,1930,762.5
Country_15,1931,722.8
Country_15,1932,762.9
Country_15,1933,722.6
Country_15,1934,779.2
Country_15,1935,787.6
Country_15,1936,649.5
Country_15,1937,696.7
Country_15,1938,704.0
Country_15,1939,699.2
Country_15,1940,702.4
Country_15,1941,624.2
Country_15,1942,632.6
Country_15,1943,756.7
Country_15,1944,701.4
Country_15,1945,674.6
Country_15,1946,773.8
Country_15,1947,787.0
Country_15,1948,740.5
Country_15,1949,770.2
Country_15,1950,626.6
Country_15,1951,706.2
Country_15,1952,772.3
Country_15,1953,835.8
Country_15,1954,660.6
Country_15,1955,770.4
Country_15,1956,749.2
Country_15,1957,721.8
Country_15,1958,577.0
Country_15,1959,747.2
Country_15,1960,677.4
Country_15,1961,712.0
Country_15,1962,602.7
Country_15,1963,710.4
Country_15,1964,749.3
Country_15,1965,748.1
Country_15,1966,679.2
Country_15,1967,701.9
Country_15,1968,734.5
Country_15,1969,792.0
Country_15,1970,689.2
Country_15,1971,769.5
Country_15,1972,701.9
Country_15,1973,766.7
Country_15,1974,742.2
Country_15,1975,726.9
Country_15,1976,753.2
Country_15,1977,793.6
Country_15,1978,709.7
Country_15,1979,674.7
Country_15,1980,687.2
Country_15,1981,623.8
Country_15,1982,667.2
Country_15,1983,659.2
Country_15,1984,798.5
Country_15,1985,782.8
Country_15,1986,697.5
Country_15,1987,790.8
Country_15,1988,757.0
Country_15,1989,755.7
Country_15,1990,811.6
Country_15,1991,722.8
Country_15,1992,669.5
Country_15,1993,653.5
Country_15,1994,704.0
Country_15,1995,622.1
Country_15,1996,746.5
Country_15,1997,708.9
Country_15,1998,698.2
Country_15,1999,712.6
Country_15,2000,742.7
Country_15,2001,695.4
Country_15,2002,743.1
Country_15,2003,624.1
Country_15,2004,807.6
Country_15,2005,727.0
Country_15,2006,736.0
Country_15,2007,747.3
Country_15,2008,669.6
Country_15,2009,631.0
Country_15,2010,789.0
Country_15,2011,664.3
Country_15,2012,678.2
Country_15,2013,689.7
Country_15,2014,713.7
Country_15,2015,746.4
Country_15,2016,651.4
Country_15,2017,682.9
Country_15,2018,758.0
Country_15,2019,666.3
Country_15,2020,662.2
Country_15,2021,702.1
Country_15,2022,664.6
Country_15,2023,747.7
Country_16,1900,1100.0
Country_16,1901,1057.0
Country_16,1902,967.8
Country_16,1903,1104.3
Country_16,1904,998.8
Country_16,1905,1074.6
Country_16,1906,1102.4
Country_16,1907,1119.1
Country_16,1908,1051.3
Country_16,1909,1091.1
Country_16,1910,1056.3
Country_16,1911,1008.0
Country_16,1912,1113.3
Country_16,1913,1076.5
Country_16,1914,1076.4
Country_16,1915,1051.8
Country_16,1916,1109.5
Country_16,1917,1052.2
Country_16,1918,1029.1
Country_16,1919,1146.2
Country_16,1920,1110.2
Country_16,1921,1043.4
Country_16,1922,935.5
Country_16,1923,1073.3
Country_16,1924,1028.3
Country_16,1925,1068.4
Country_16,1926,1031.8
Country_16,1927,1063.8
Country_16,1928,1139.3
Country_16,1929,1059.5
Country_16,1930,1104.6
Country_16,1931,1080.1
Country_16,1932,1003.1
Country_16,1933,1077.1
Country_16,1934,1018.8
Country_16,1935,1054.8
Country_16,1936,992.0
Country_16,1937,1140.7
Country_16,1938,1082.7
Country_16,1939,1142.7
Country_16,1940,1135.6
Country_16,1941,980.9
Country_16,1942,1072.1
Country_16,1943,1066.2
Country_16,1944,1078.6
Country_16,1945,1103.3
Country_16,1946,1179.0
Country_16,1947,1123.7
Country_16,1948,1057.9
Country_16,1949,1087.5
Country_16,1950,966.7
Country_16,1951,1080.8
Country_16,1952,1031.1
Country_16,1953,1035.6
Country_16,1954,1067.1
Country_16,1955,1099.0
Country_16,1956,1022.4
Country_16,1957,1086.5
Country_16,1958,1146.0
Country_16,1959,1055.3
Country_16,1960,933.8
Country_16,1961,1074.5
Country_16,1962,1035.9
Country_16,1963,1077.1
Country_16,1964,1024.3
Country_16,1965,1064.4
Country_16,1966,1076.4
Country_16,1967,1013.6
Country_16,1968,1034.0
Country_16,1969,1025.6
Country_16,1970,1125.6
Country_16,1971,1061.0
Country_16,1972,1011.0
Country_16,1973,1103.4
Country_16,1974,1083.4
Country_16,1975,1065.4
Country_16,1976,1112.2
Country_16,1977,1139.8
Country_16,1978,1058.0
Country_16,1979,983.3
Country_16,1980,1035.2
Country_16,1981,1083.7
Country_16,1982,1017.8
Country_16,1983,1033.5
Country_16,1984,1023.1
Country_16,1985,1044.8
Country_16,1986,1030.9
Country_16,1987,1122.7
Country_16,1988,1077.1
Country_16,1989,1081.2
Country_16,1990,1089.9
Country_16,1991,1105.1
Country_16,1992,1010.8
Country_16,1993,1058.4
Country_16,1994,1069.6
Country_16,1995,1048.1
Country_16,1996,1103.6
Country_16,1997,1096.1
Country_16,1998,1147.8
Country_16,1999,1082.3
Country_16,2000,1062.9
Country_16,2001,998.0
Country_16,2002,963.8
Country_16,2003,1060.5
Country_16,2004,1042.0
Country_16,2005,1041.5
Country_16,2006,1068.6
Country_16,2007,1083.9
Country_16,2008,1010.4
Country_16,2009,1065.1
Country_16,2010,1026.6
Country_16,2011,1091.4
Country_16,2012,1019.5
Country_16,2013,1029.8
Country_16,2014,1153.9
Country_16,2015,1117.9
Country_16,2016,1082.0
Country_16,2017,1030.0
Country_16,2018,1102.5
Country_16,2019,1027.6
Country_16,2020,987.8
Country_16,2021,1153.8
Country_16,2022,1064.4
Country_16,2023,1080.7
Country_17,1900,787.4
Country_17,1901,740.4
Country_17,1902,862.5
Country_17,1903,747.0
Country_17,1904,724.8
Country_17,1905,790.0
Country_17,1906,724.2
Country_17,1907,738.8
Country_17,1908,855.6
Country_17,1909,739.9
Country_17,1910,775.5
Country_17,1911,708.7
Country_17,1912,761.3
Country_17,1913,753.6
Country_17,1914,817.9
Country_17,1915,815.6
Country_17,1916,696.1
Country_17,1917,810.8
Country_17,1918,748.3
Country_17,1919,709.4
Country_17,1920,697.8
Country_17,1921,794.9
Country_17,1922,730.8
Country_17,1923,765.2
Country_17,1924,789.8
Country_17,1925,722.7
Country_17,1926,758.8
Country_17,1927,745.8
Country_17,1928,725.7
Country_17,1929,775.3
Country_17,1930,845.8
Country_17,1931,793.0
Country_17,1932,718.6
Country_17,1933,780.9
Country_17,1934,757.3
Country_17,1935,816.0
Country_17,1936,816.5
Country_17,1937,746.4
Country_17,1938,718.4
Country_17,1939,752.3
